idx,class,conversation
n_0221,일반 대화,"드라마 뭐 재밌는 거 없어?
눈물의 여왕 봤어?
아직
진짜 재밌어 김수현 연기 미쳤어
그래 이번 주말에 정주행할게
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?
입문용은 저렴해 5만원이면 시작할 수 있어
괜찮네 부담 없이 시작할 수 있겠다
유튜브에 관련 영상 많으니까 검색해봐
아 맞아 요즘 유튜브로 다 배울 수 있잖아
무료 강좌도 많고 퀄리티도 좋아"
n_0222,일반 대화,"야 클라이밍 해봤어?
아니 힘들지 않아?
재밌어 처음엔 팔이 좀 아프지만
나도 해보고 싶었어
초보 코스 있으니까 같이 가자
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?
입문용은 저렴해 5만원이면 시작할 수 있어
괜찮네 부담 없이 시작할 수 있겠다"
n_0223,일반 대화,"포켓몬 카드 모으는 거 알아?
요즘 그거 핫하잖아
나 리자몽 있어ㅋ
헐 그거 비싸지 않아?
좀 해ㅋㅋ 자랑스러워
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?
입문용은 저렴해 5만원이면 시작할 수 있어
괜찮네 부담 없이 시작할 수 있겠다
오늘 진짜 즐거웠어 힐링 됐다 스트레스 다 풀렸어
나도 오랜만에 제대로 쉰 느낌이야
이런 시간이 필요해 바쁜 일상에서 벗어나서"
n_0224,일반 대화,"야 주말에 미술관 갈래?
어디?
국립현대미술관
서울관? 과천?
서울관이야 전시 바뀌었대
좋아 가자
새로운 취미 시작하니까 설렌다 오랜만에 이런 느낌
처음이 제일 재밌잖아 초심 잃지 말자
맞아 꾸준히 하면 실력도 늘고 더 재밌어질 거야
한 달 후에 어느 정도 할 수 있을까
금방 배워 걱정 마 천재일지도 몰라ㅋㅋ
이런 거 같이 할 수 있어서 좋다 진짜
혼자 하면 금방 질릴 텐데 같이니까 동기부여 돼
맞아 서로 격려하면서 하면 꾸준히 할 수 있어"
n_0225,일반 대화,"오늘 유튜브만 6시간 봤어
뭘 그렇게 봤어?
먹방이랑 여행 브이로그
시간 순삭이지ㅋㅋ
알고리즘이 자꾸 추천해줘서
이런 거 같이 할 수 있어서 좋다 진짜
혼자 하면 금방 질릴 텐데 같이니까 동기부여 돼
맞아 서로 격려하면서 하면 꾸준히 할 수 있어
실력도 점점 늘 거야 화이팅하자
좋아 나중에 대회도 나가보자ㅋㅋ
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?"
n_0226,일반 대화,"야 스키 탈 줄 알아?
보드는 타는데 스키는 못 타
이번 겨울에 배워볼까?
같이 가자 알려줄게
보드도 재밌는데 스키 궁금해
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?
입문용은 저렴해 5만원이면 시작할 수 있어
괜찮네 부담 없이 시작할 수 있겠다"
n_0227,일반 대화,"나 요즘 향수에 빠졌어
무슨 향 좋아해?
시트러스 계열 좋아해
조말론 써봤어?
다음에 같이 매장 가자
오늘 진짜 즐거웠어 힐링 됐다 스트레스 다 풀렸어
나도 오랜만에 제대로 쉰 느낌이야
이런 시간이 필요해 바쁜 일상에서 벗어나서
다음에 또 하자 정기적으로 만나면 좋겠다
좋아 한 달에 한 번은 꼭 하자 약속이야
유튜브에 관련 영상 많으니까 검색해봐
아 맞아 요즘 유튜브로 다 배울 수 있잖아
무료 강좌도 많고 퀄리티도 좋아
오늘 밤에 찾아봐야겠다 공부 좀 하고"
n_0228,일반 대화,"야 방탈출 가자
오 좋아 무서운 거?
아니 추리 위주로
강남에 유명한 데 있는데
예약할까? 4명이 딱인데
취미가 있으니까 일상이 즐거워지는 것 같아
맞아 하루가 알차지 뭐 할지 기대되고
같이 하니까 더 재밌어 계속하자
좋아 다음 주에도 만나서 같이 하자
응 연락할게 기대돼ㅋㅋ
이런 거 같이 할 수 있어서 좋다 진짜
혼자 하면 금방 질릴 텐데 같이니까 동기부여 돼
맞아 서로 격려하면서 하면 꾸준히 할 수 있어
실력도 점점 늘 거야 화이팅하자"
n_0229,일반 대화,"주말에 등산 갔다 왔어
어디 갔어?
북한산
힘들지 않았어?
좀 힘들었는데 정상에서 경치가 미쳤어
이런 거 같이 할 수 있어서 좋다 진짜
혼자 하면 금방 질릴 텐데 같이니까 동기부여 돼
맞아 서로 격려하면서 하면 꾸준히 할 수 있어
실력도 점점 늘 거야 화이팅하자
좋아 나중에 대회도 나가보자ㅋㅋ
유튜브에 관련 영상 많으니까 검색해봐
아 맞아 요즘 유튜브로 다 배울 수 있잖아
무료 강좌도 많고 퀄리티도 좋아
오늘 밤에 찾아봐야겠다 공부 좀 하고"
n_0230,일반 대화,"야 너 사진 찍는 거 좋아해?
응 카메라 있어
뭐 써?
소니 a7 시리즈
와 본격적이네 사진 보여줘
새로운 취미 시작하니까 설렌다 오랜만에 이런 느낌
처음이 제일 재밌잖아 초심 잃지 말자
맞아 꾸준히 하면 실력도 늘고 더 재밌어질 거야
한 달 후에 어느 정도 할 수 있을까
금방 배워 걱정 마 천재일지도 몰라ㅋㅋ
취미가 있으니까 일상이 즐거워지는 것 같아
맞아 하루가 알차지 뭐 할지 기대되고
같이 하니까 더 재밌어 계속하자
좋아 다음 주에도 만나서 같이 하자"
n_0231,일반 대화,"나 요즘 일본어 공부해
독학이야?
앱으로 배우는 중 두올링고
재밌어?
게임처럼 돼 있어서 재밌어
취미가 있으니까 일상이 즐거워지는 것 같아
맞아 하루가 알차지 뭐 할지 기대되고
같이 하니까 더 재밌어 계속하자
좋아 다음 주에도 만나서 같이 하자
응 연락할게 기대돼ㅋㅋ
새로운 취미 시작하니까 설렌다 오랜만에 이런 느낌
처음이 제일 재밌잖아 초심 잃지 말자
맞아 꾸준히 하면 실력도 늘고 더 재밌어질 거야
한 달 후에 어느 정도 할 수 있을까"
n_0232,일반 대화,"야 노래방 갈래?
좋아 18번 뭐야?
나 아이유 노래 잘 불러
라일락?
응 그거 부를게ㅋ
나는 버즈 남자의 자격
유튜브에 관련 영상 많으니까 검색해봐
아 맞아 요즘 유튜브로 다 배울 수 있잖아
무료 강좌도 많고 퀄리티도 좋아
오늘 밤에 찾아봐야겠다 공부 좀 하고
좋아 좋은 영상 있으면 공유해줘 같이 보자ㅋㅋ
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?"
n_0233,일반 대화,"야 리그오브레전드 한판 할래?
지금? 밤이니까 좋지
랭크?
노말 먼저 하자
포지션 뭐 할 거야?
원딜 해줘 나 서폿 할게
오늘 진짜 즐거웠어 힐링 됐다 스트레스 다 풀렸어
나도 오랜만에 제대로 쉰 느낌이야
이런 시간이 필요해 바쁜 일상에서 벗어나서
다음에 또 하자 정기적으로 만나면 좋겠다
좋아 한 달에 한 번은 꼭 하자 약속이야"
n_0234,일반 대화,"요즘 팟캐스트 뭐 들어?
과학 관련 거 듣는데
뭔데?
과학쿠키라고
재밌어?
설명을 쉽게 해줘서 좋아
새로운 취미 시작하니까 설렌다 오랜만에 이런 느낌
처음이 제일 재밌잖아 초심 잃지 말자
맞아 꾸준히 하면 실력도 늘고 더 재밌어질 거야
한 달 후에 어느 정도 할 수 있을까
금방 배워 걱정 마 천재일지도 몰라ㅋㅋ
오늘 진짜 즐거웠어 힐링 됐다 스트레스 다 풀렸어
나도 오랜만에 제대로 쉰 느낌이야
이런 시간이 필요해 바쁜 일상에서 벗어나서"
n_0235,일반 대화,"야 우쿨렐레 쉬워?
기타보다는 쉬워
나도 배워볼까
유튜브에 강의 많아
악기는 어디서 사?
쿠팡에 입문용 3만 원대 있어
취미가 있으니까 일상이 즐거워지는 것 같아
맞아 하루가 알차지 뭐 할지 기대되고
같이 하니까 더 재밌어 계속하자
좋아 다음 주에도 만나서 같이 하자
응 연락할게 기대돼ㅋㅋ
유튜브에 관련 영상 많으니까 검색해봐
아 맞아 요즘 유튜브로 다 배울 수 있잖아
무료 강좌도 많고 퀄리티도 좋아
오늘 밤에 찾아봐야겠다 공부 좀 하고"
n_0236,일반 대화,"이번에 부산 여행 가려고
와 해운대 가?
응 광안리도 가고
맛집도 찾아봐 돼지국밥
씨앗호떡도 먹어야 해
일정 얼마야?
2박 3일
유튜브에 관련 영상 많으니까 검색해봐
아 맞아 요즘 유튜브로 다 배울 수 있잖아
무료 강좌도 많고 퀄리티도 좋아
오늘 밤에 찾아봐야겠다 공부 좀 하고
좋아 좋은 영상 있으면 공유해줘 같이 보자ㅋㅋ"
n_0237,일반 대화,"나 요즘 명상 시작했어
효과 있어?
마음이 좀 편해진 것 같아
어떻게 해?
앱 깔아서 매일 10분씩
뭐 앱?
마보라고 좋아
취미가 있으니까 일상이 즐거워지는 것 같아
맞아 하루가 알차지 뭐 할지 기대되고
같이 하니까 더 재밌어 계속하자
좋아 다음 주에도 만나서 같이 하자
응 연락할게 기대돼ㅋㅋ
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?
입문용은 저렴해 5만원이면 시작할 수 있어"
n_0238,일반 대화,"야 볼링 스코어 몇이야?
120 정도ㅋ
나는 80이야ㅠ
연습하면 금방 늘어
커브 어떻게 던져?
손목 꺾는 거야 보여줄게
오늘 진짜 즐거웠어 힐링 됐다 스트레스 다 풀렸어
나도 오랜만에 제대로 쉰 느낌이야
이런 시간이 필요해 바쁜 일상에서 벗어나서
다음에 또 하자 정기적으로 만나면 좋겠다
좋아 한 달에 한 번은 꼭 하자 약속이야"
n_0239,일반 대화,"야 넷플릭스 계정 공유하자
좋아 얼마씩 낼까?
반반 7500원씩
오케이 아이디 알려줘
나중에 문자로 보내줄게
유튜브에 관련 영상 많으니까 검색해봐
아 맞아 요즘 유튜브로 다 배울 수 있잖아
무료 강좌도 많고 퀄리티도 좋아
오늘 밤에 찾아봐야겠다 공부 좀 하고
좋아 좋은 영상 있으면 공유해줘 같이 보자ㅋㅋ
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?"
n_0240,일반 대화,"야 전시 보러 갈래? 팀랩 보더리스
와 그거 봤어?
아직 안 봤어 같이 가자
예매 해야 되는 거야?
응 사이트에서 미리 예매해
주말에 가자
유튜브에 관련 영상 많으니까 검색해봐
아 맞아 요즘 유튜브로 다 배울 수 있잖아
무료 강좌도 많고 퀄리티도 좋아
오늘 밤에 찾아봐야겠다 공부 좀 하고
좋아 좋은 영상 있으면 공유해줘 같이 보자ㅋㅋ"
n_0241,일반 대화,"나 요즘 퇴근 후에 수영 다녀
오 좋겠다 어디서?
구민 체육센터
한 달에 얼마야?
5만 원 정도 가성비 좋아
나도 등록할까
이런 거 같이 할 수 있어서 좋다 진짜
혼자 하면 금방 질릴 텐데 같이니까 동기부여 돼
맞아 서로 격려하면서 하면 꾸준히 할 수 있어
실력도 점점 늘 거야 화이팅하자
좋아 나중에 대회도 나가보자ㅋㅋ
취미가 있으니까 일상이 즐거워지는 것 같아
맞아 하루가 알차지 뭐 할지 기대되고
같이 하니까 더 재밌어 계속하자"
n_0242,일반 대화,"야 마인크래프트 같이 할래?
야 그거 아직 해?
요즘 다시 핫해ㅋ
서버 만들어줘
오케이 오늘 저녁에 접속해
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?
입문용은 저렴해 5만원이면 시작할 수 있어
괜찮네 부담 없이 시작할 수 있겠다
이런 거 같이 할 수 있어서 좋다 진짜
혼자 하면 금방 질릴 텐데 같이니까 동기부여 돼
맞아 서로 격려하면서 하면 꾸준히 할 수 있어"
n_0243,일반 대화,"다음 주에 뮤지컬 위키드 한대
오 그거 보고 싶었어!
같이 가자 좌석 어디가 좋을까?
R석은 비싸니까 S석?
그래 예매하자
나 빨리 해줘 매진될 수 있어
취미가 있으니까 일상이 즐거워지는 것 같아
맞아 하루가 알차지 뭐 할지 기대되고
같이 하니까 더 재밌어 계속하자
좋아 다음 주에도 만나서 같이 하자
응 연락할게 기대돼ㅋㅋ"
n_0244,일반 대화,"야 너 일본 여행 가봤어?
응 작년에 오사카 갔어
어땠어?
음식이 진짜 맛있었어
추천 장소 알려줘
도톤보리랑 유니버셜 필수야
오늘 진짜 즐거웠어 힐링 됐다 스트레스 다 풀렸어
나도 오랜만에 제대로 쉰 느낌이야
이런 시간이 필요해 바쁜 일상에서 벗어나서
다음에 또 하자 정기적으로 만나면 좋겠다
좋아 한 달에 한 번은 꼭 하자 약속이야"
n_0245,일반 대화,"나 요즘 드로잉 클래스 다녀
뭐 그려?
인물화 위주야
재밌어?
응 집중하면 시간이 금방 가
작품 보여줘 다음에
유튜브에 관련 영상 많으니까 검색해봐
아 맞아 요즘 유튜브로 다 배울 수 있잖아
무료 강좌도 많고 퀄리티도 좋아
오늘 밤에 찾아봐야겠다 공부 좀 하고
좋아 좋은 영상 있으면 공유해줘 같이 보자ㅋㅋ
새로운 취미 시작하니까 설렌다 오랜만에 이런 느낌
처음이 제일 재밌잖아 초심 잃지 말자
맞아 꾸준히 하면 실력도 늘고 더 재밌어질 거야"
n_0246,일반 대화,"야 탁구 좋아해?
요즘 배우는 중인데
어디서?
동네 탁구장
재밌어?
생각보다 운동 돼 땀 엄청 나
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?
입문용은 저렴해 5만원이면 시작할 수 있어
괜찮네 부담 없이 시작할 수 있겠다
오늘 진짜 즐거웠어 힐링 됐다 스트레스 다 풀렸어
나도 오랜만에 제대로 쉰 느낌이야
이런 시간이 필요해 바쁜 일상에서 벗어나서"
n_0247,일반 대화,"나 레고 조립하는 거 좋아해
뭐 만들었어?
에펠탑
오 몇 피스야?
10000피스ㅋㅋ 두 달 걸렸어
와 대작이다
취미가 있으니까 일상이 즐거워지는 것 같아
맞아 하루가 알차지 뭐 할지 기대되고
같이 하니까 더 재밌어 계속하자
좋아 다음 주에도 만나서 같이 하자
응 연락할게 기대돼ㅋㅋ
장비는 뭐 필요해? 기본적인 것만 있으면 될까
처음엔 기본만 사면 돼 나중에 하나씩 추가하면 되고
비용은 얼마 정도 들어?
입문용은 저렴해 5만원이면 시작할 수 있어"
n_0248,일반 대화,"야 다음 주 뮤직 페스티벌 가자
어디?
자라섬 재즈 페스티벌
와 가보고 싶었어
텐트 치고 캠핑도 할 수 있대
완전 좋아 예매하자
유튜브에 관련 영상 많으니까 검색해봐
아 맞아 요즘 유튜브로 다 배울 수 있잖아
무료 강좌도 많고 퀄리티도 좋아
오늘 밤에 찾아봐야겠다 공부 좀 하고
좋아 좋은 영상 있으면 공유해줘 같이 보자ㅋㅋ"
n_0249,일반 대화,"야 공포 영화 볼래?
무서운 거 못 보는데
같이 보면 덜 무섭잖아
뭔데?
파묘
아 그건 좀 궁금하긴 해
가자 손 잡아줄게ㅋ
오늘 진짜 즐거웠어 힐링 됐다 스트레스 다 풀렸어
나도 오랜만에 제대로 쉰 느낌이야
이런 시간이 필요해 바쁜 일상에서 벗어나서
다음에 또 하자 정기적으로 만나면 좋겠다
좋아 한 달에 한 번은 꼭 하자 약속이야"
